domain,query,expected_answer_text,expected_context_snippet,accepted_answers_json,source_title,source_url,source_document_id,source_chunk_id
general,Will the libraries charge me if I surrender my library card and then subsequently apply for a new library card again?,No,No.,[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-charge.html,420ab35d-7e91-4096-ba3e-9018f53b9fd9,420ab35d-7e91-4096-ba3e-9018f53b9fd9:v1:s1:c0:da79d86f750a47f9
general,What is the replacement charge for an adult library card if a user applies for a replacement after losing their library card?,Adult $33,"there will be a charge (Adult $33, Junior $17) if you want to apply for a replacement library card",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-charge.html,420ab35d-7e91-4096-ba3e-9018f53b9fd9,420ab35d-7e91-4096-ba3e-9018f53b9fd9:v1:s2:c0:1d5fd06820cc4fee
hkcl_information,On which floor of the Hong Kong Central Library is the Adult Lending Library located?,3/F,The Adult Lending Library is located on the 3/F of the Hong Kong Central Library.,[],Hong Kong Public Libraries - Adult Lending Library,https://www.hkpl.gov.hk/en/about-us/HKCL/services/adult-lending.html,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c:v1:s0:c0:28f4ae87b889d9f6
general,What is the total number of Chinese and English reading materials available in the Adult Lending Library?,over 580 000 items,including over 580 000 items of Chinese and English reading materials,[],Hong Kong Public Libraries - Adult Lending Library,https://www.hkpl.gov.hk/en/about-us/HKCL/services/adult-lending.html,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c:v1:s0:c1:8a758d16ec5a486d
general,What is the contact number for enquiries regarding the Guide to Purposeful Reading service?,2921 0372,"For enquiries, please call 2921 0372.",[],Hong Kong Public Libraries - Adult Lending Library,https://www.hkpl.gov.hk/en/about-us/HKCL/services/adult-lending.html,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c,43d6ccc9-c664-4f3e-8883-865c7cd0ff9c:v1:s0:c2:2fd3d6c3da20e1ee
notices,Why is the Tuen Mun Public Library temporarily closed on 21.07.2026?,Due to electricity suspension,Due to electricity suspension,[],Hong Kong Public Libraries - Temporary Closure of Tuen Mun Public Library,https://www.hkpl.gov.hk/en/library-notices/notice_tmpl_urgent_libraryclosing_21jul2026_59me92a0ugh5cetkj9qrsio9oj.html,43e2ef85-1b11-4222-9f19-86ec3201b209,43e2ef85-1b11-4222-9f19-86ec3201b209:v1:s1:c0:dc9aeb3dc5b11826
general,What is the expected improvement works period for the Students' Study Room at Lockhart Road Public Library?,07.2026 - 08.2026,Expected Improvement works period: 07.2026 - 08.2026,[],Hong Kong Public Libraries - Improvement Works at Students' Study Room of Lockhart Road Public Library [Expected Improvement works period: 07.2026 - 08.2026],https://www.hkpl.gov.hk/en/library-notices/notice_lrpl_ssr_improvementwork_13072026_7v84pln5ek461gnf6ifl069njn.html,45becb4d-7398-4a60-95ca-a9ec61f914d5,45becb4d-7398-4a60-95ca-a9ec61f914d5:v1:s0:c0:bba18c8a40aa5d3a
general,When will additional power sockets be installed in the Students' Study Room of Lockhart Road Public Library?,starting from 20 July 2026,starting from 20 July 2026,[],Hong Kong Public Libraries - Improvement Works at Students' Study Room of Lockhart Road Public Library [Expected Improvement works period: 07.2026 - 08.2026],https://www.hkpl.gov.hk/en/library-notices/notice_lrpl_ssr_improvementwork_13072026_7v84pln5ek461gnf6ifl069njn.html,45becb4d-7398-4a60-95ca-a9ec61f914d5,45becb4d-7398-4a60-95ca-a9ec61f914d5:v1:s1:c0:3e43e001a7e131c0
general,"When will the service point adjacent to Luen Yan House, Kwai Luen Estate, Kwai Chung be suspended for Mobile Library 12 due to urgent maintenance?",16 July 2026 (Thursday),16.07.2026 (Thursday),[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 12 [Service Suspension Date: 16.07.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml12_20251217_lms_um_mgc42a8v42lv0p1j67dlmepf0o.html,465beb4e-9911-47d6-b1f8-1f9144f5e5ab,465beb4e-9911-47d6-b1f8-1f9144f5e5ab:v1:s0:c0:bb336a40f90a3ecf
general,What are the telephone numbers for renewing loan items during the temporary suspension of Mobile Library 12 services on 16.07.2026?,2698 0002 / 2827 2833,2698 0002 / 2827 2833,[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 12 [Service Suspension Date: 16.07.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml12_20251217_lms_um_mgc42a8v42lv0p1j67dlmepf0o.html,465beb4e-9911-47d6-b1f8-1f9144f5e5ab,465beb4e-9911-47d6-b1f8-1f9144f5e5ab:v1:s1:c0:3c7ec48b5da68350
contact_information,What is the telephone number for school and organization visits at the Hong Kong Central Library?,2921 0563,School and Organization Visits 2921 0563,[],Hong Kong Public Libraries - Hong Kong Central Library Enquiry Phone List,https://www.hkpl.gov.hk/en/about-us/HKCL/Phone.html,47375807-e613-489e-a487-db9fda2cd1d1,47375807-e613-489e-a487-db9fda2cd1d1:v1:s0:c0:e5f8ba2357d6a73a
hkcl_information,"What is the fax number for suggestions, comments, and enquiries about Hong Kong Central Library services or collections?",2881 5500,via fax to 2881 5500,[],Hong Kong Public Libraries - Hong Kong Central Library Enquiry Phone List,https://www.hkpl.gov.hk/en/about-us/HKCL/Phone.html,47375807-e613-489e-a487-db9fda2cd1d1,47375807-e613-489e-a487-db9fda2cd1d1:v1:s0:c1:d92660472af803d7
hkcl_information,"What languages are available for making enquiries or complaints to the Hotline 3150 1234 handled by the ""1823""?","Cantonese, Putonghua or English","You can choose to use Cantonese, Putonghua or English to make your enquiries or complaints.",[],Hong Kong Public Libraries - Hong Kong Central Library Enquiry Phone List,https://www.hkpl.gov.hk/en/about-us/HKCL/Phone.html,47375807-e613-489e-a487-db9fda2cd1d1,47375807-e613-489e-a487-db9fda2cd1d1:v1:s0:c2:47dce34ce47fa49b
contact_information,What is the hotline number to contact staff of the Hong Kong Central Library directly during library opening hours?,3150 1234,Please dial 3150 1234 and select language,[],Hong Kong Public Libraries - Hong Kong Central Library Enquiry Phone List,https://www.hkpl.gov.hk/en/about-us/HKCL/Phone.html,47375807-e613-489e-a487-db9fda2cd1d1,47375807-e613-489e-a487-db9fda2cd1d1:v1:s0:c3:799e749262165094
contact_info,What is the hotline number to contact the Hong Kong Central Library during opening hours?,3150 1234,Please dial 3150 1234,[],Hong Kong Public Libraries - Hong Kong Central Library Enquiry Phone List,https://www.hkpl.gov.hk/en/about-us/HKCL/Phone.html,47375807-e613-489e-a487-db9fda2cd1d1,47375807-e613-489e-a487-db9fda2cd1d1:v1:s0:c4:1e6d4483dd207008
e_resources,What is the minimum reading time limit for each e-book in the Pop-up e-Book collection?,at least three months,The time limit for reading each e-book is at least three months,[],Hong Kong Public Libraries - Pop-up e-Book,https://www.hkpl.gov.hk/en/collections/pop-up-e-book.html,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1:v8:s0:c0:a6eb0b9c688d5d95
e_resources,How frequently are the e-books on the Pop-up e-Book webpage replaced?,The e-books on this webpage will be replaced quarterly without prior notice.,The e-books on this webpage will be replaced quarterly without prior notice.,[],Hong Kong Public Libraries - Pop-up e-Book,https://www.hkpl.gov.hk/en/collections/pop-up-e-book.html,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1,4ba7981b-3dbc-4ab8-b3c7-380782a67dd1:v8:s7:c0:440eb4cc97af58da
opening_hours,On which public holidays will all libraries (except self-service library stations) be closed according to the special opening hours?,"New Year's Day, the first three days of the Chinese New Year, Good Friday, Christmas Day and Boxing Day","New Year's Day, the first three days of the Chinese New Year, Good Friday, Christmas Day and Boxing Day",[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c0:61261b734c700642
opening_hours,What are the opening hours for the Mobile Libraries on Sundays and public holidays?,10:00 am - 1:00 pm and 2:45 pm - 6:00 pm,Sunday and Public Holiday : Closed ^10:00 am - 1:00 pm and 2:45 pm - 6:00 pm,[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c11:20b481c58580e8f4
opening_hours,Where is Mobile Library 7 located on Monday morning during Week 1?,"Adjacent to Kai Ning House, Kai Yip Estate, Kowloon Bay","Adjacent to Kai Ning House, Kai Yip Estate, Kowloon Bay",[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c12:2cd63a25203618e8
opening_hours,What are the opening hours for the Lam Tin Public Library on Tuesday?,PM,"Lam Tin Lay-by area of the Marina Square, South Horizons, Ap Lei Chau PM",[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c13:6a8b85909a14040d
opening_hours,"What are the opening hours for the library located adjacent to Block 6, Shing Man Lane, Heng Fa Chuen on Saturday?",Saturday AM,"Adjacent to Block 6, Shing Man Lane, Heng Fa Chuen,",[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c14:635e758fa9207476
opening_hours,What are the opening hours for Mobile Libraries on Sundays and public holidays?,10:00 am - 1:00 pm and 2:30 pm - 6:00 pm,Sunday and Public Holiday : Closed &10:00 am - 1:00 pm ~2:30 pm - 6:00 pm,[],Hong Kong Public Libraries - Opening Hours for Public Libraries and Students' Study Room,https://www.hkpl.gov.hk/en/locations/opening-hours-03.html,4d037486-42c0-4648-a0cb-028d98dea676,4d037486-42c0-4648-a0cb-028d98dea676:v1:s0:c15:05b6280be3dadebf
hkcl_information,Which library locations are excluded from the 'All Hong Kong Public Libraries' search option?,mobile libraries,All Hong Kong Public Libraries (excluding mobile libraries),[],Hong Kong Public Libraries - e-Databases - search by keyword,https://www.hkpl.gov.hk/en/e-resources/e-databases/keyword/kiss holiday/all/1,4d390204-5963-4b9a-885e-f27dd68a2883,4d390204-5963-4b9a-885e-f27dd68a2883:v1:s0:c0:cbb95a6fc28fdfae
e_resources,What subjects are covered in the Apabi Chinese eBooks (Children's Collection)?,"children's literature, education, languages, natural science, biography","Subjects covered include children's literature, education, languages, natural science, biography, etc.",[],Hong Kong Public Libraries - Apabi Chinese eBooks (Children's Collection),https://www.hkpl.gov.hk/en/e-resources/e-books/description/9180/apabi-chinese-ebooks-children-s-collection,4e649fd4-2347-4f79-aed1-33dcff432543,4e649fd4-2347-4f79-aed1-33dcff432543:v1:s0:c0:1a0ead27292d835b
e_resources,Why are readers advised not to use public computers in public libraries to borrow e-books from the Apabi Chinese eBooks (Children's Collection)?,"When readers borrow an e-book, it will be downloaded to the computer being used.","When readers borrow an e-book, it will be downloaded to the computer being used.",[],Hong Kong Public Libraries - Apabi Chinese eBooks (Children's Collection),https://www.hkpl.gov.hk/en/e-resources/e-books/description/9180/apabi-chinese-ebooks-children-s-collection,4e649fd4-2347-4f79-aed1-33dcff432543,4e649fd4-2347-4f79-aed1-33dcff432543:v1:s0:c2:e1c0e2cb5f61878d
general,When is the partial service suspension of the Self-service Library Station at Island East Sports Centre Sitting-out Area scheduled?,"25.12.2025 - 27.12.2025, 1.1.2026","Service Suspension Date: 25.12.2025 - 27.12.2025, 1.1.2026",[],"Hong Kong Public Libraries - Partial Service Suspension of Self-service Library Station - Island East Sports Centre Sitting-out Area [Service Suspension Date: 25.12.2025 - 27.12.2025, 1.1.2026]","https://www.hkpl.gov.hk/en/library-notices/notice_bdhk_maintenance_notice_25.12.2025-27.12.2025,1.1.2026_3ihqic0ch1malb28d1g5jo150c.html",51a5dbb8-74a2-495a-922c-952c4f9e8114,51a5dbb8-74a2-495a-922c-952c4f9e8114:v1:s0:c0:f826bfb39afa2a41
general,What are the service suspension times for the Self-service Library Station at Island East Sports Centre Sitting-out Area on 25 December 2025?,"From 00:30 am on 25 December, 2025 (Thursday) to 07:00 am on 27 December, 2025 (Saturday)","From 00:30 am on 25 December, 2025 (Thursday) to 07:00 am on 27 December, 2025 (Saturday)",[],"Hong Kong Public Libraries - Partial Service Suspension of Self-service Library Station - Island East Sports Centre Sitting-out Area [Service Suspension Date: 25.12.2025 - 27.12.2025, 1.1.2026]","https://www.hkpl.gov.hk/en/library-notices/notice_bdhk_maintenance_notice_25.12.2025-27.12.2025,1.1.2026_3ihqic0ch1malb28d1g5jo150c.html",51a5dbb8-74a2-495a-922c-952c4f9e8114,51a5dbb8-74a2-495a-922c-952c4f9e8114:v1:s1:c0:eed4a04a104b95c7
general,When will the improvement works for Smart Book Return be carried out at Butterfly Estate Public Library?,from 20 April 2026 and approximately last for four months,improvement works for Smart Book Return will be carried out at Butterfly Estate Public Library from 20 April 2026 and approximately last for four months,[],Hong Kong Public Libraries - Improvement Works at Butterfly Estate Public Library,https://www.hkpl.gov.hk/en/library-notices/notice_bepl_improvementworksofsmartbookreturn_20.4.2026_o26k5rch2db5uvbsvuol7a4vbg.html,51d31a64-a5f3-42e5-a3dc-ec2512a7c58f,51d31a64-a5f3-42e5-a3dc-ec2512a7c58f:v1:s1:c0:c3aecaff010da1e7
general,"When is the service point adjacent to Gold Coast Piazza, Castle Peak Bay, Tuen Mun suspended for Mobile Library 10?",14 July 2026 (Tuesday) a.m.,"Adjacent to Gold Coast Piazza, Castle Peak Bay, Tuen Mun 14 July 2026 (Tusday) a.m.",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 10 [Service Suspension Date: 14.07.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml1014-17.7.2026_telbk3rmdnrbp26skulsamh0dr.html,539c4ef2-d410-45a7-bee4-39d0ab30c69b,539c4ef2-d410-45a7-bee4-39d0ab30c69b:v1:s1:c0:8e279b7e609e13bf
general,How many lending books does each self-service library station provide?,about 350 lending books,Each self-service library station will provide about 350 lending books,[],Hong Kong Public Libraries - Station Catalogue,https://www.hkpl.gov.hk/en/about-us/services/library-station/catalogue.html,541f0dc3-0208-4c7b-b452-167f12e4932c,541f0dc3-0208-4c7b-b452-167f12e4932c:v7:s0:c0:ce1330187f935634
e_resources,Which e-database is available only in the Chinese version?,Kiss Holiday,Kiss Holiday (Chinese version only),[],Hong Kong Public Libraries - Electronic Resources for Kids,https://www.hkpl.gov.hk/en/kids/e-resource/e-resource_1.html,543a38a3-8bb4-43f5-af8a-7e8a241f3df9,543a38a3-8bb4-43f5-af8a-7e8a241f3df9:v7:s2:c0:a0409bf863252629
general,Which journal published Li Jiwei's article 'The Inheritance and Development of Red Anti-Japanese War Culture of the Dongjiang Column's Kowloon Independent Brigade' in 2021?,Yunnan Socialist College Journal,《云南社會主義學院學報》,[],80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,54799b21-44cf-44a0-91df-611726003e7a,54799b21-44cf-44a0-91df-611726003e7a:v1:s0:c0:0008fbf963b0bb85
e_resources,What is the call number for the book 'Tin hats and rice : a diary of life as a Hong Kong prisoner of war 1941-1945' by Barbara Anslow?,940.547252092 ANS,Call Number: 940.547252092 ANS,[],80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,54799b21-44cf-44a0-91df-611726003e7a,54799b21-44cf-44a0-91df-611726003e7a:v1:s0:c0:43dc5c1d8c42e976
general,What is the call number for the book '烽火中的來信 : 先輩們的抗戰故事' published by 中國人民大學家書博物館 and 中國人民抗日戰爭紀念館?,628.3 9952,索書號: 628.3 9952,[],80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,54799b21-44cf-44a0-91df-611726003e7a,54799b21-44cf-44a0-91df-611726003e7a:v1:s0:c0:a725c3698c8b1d7e
e_resources,"What is the call number for the book 'Eastern Fortress : A Military History of Hong Kong, 1840-1970' by Kwong, Chi Man and Tsoi Yiu Lun?",951.25 KWO,Call Number: 951.25 KWO,[],80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,54799b21-44cf-44a0-91df-611726003e7a,54799b21-44cf-44a0-91df-611726003e7a:v1:s10:c0:57cb82ff9e41ed66
e_resources,What is the call number for the OverDrive eBook 'Hong Kong 1941-45 : first strike in the Pacific War' by Benjamin Lai?,940.5425125 LAI,Call Number: 940.5425125 LAI,[],80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,https://www.hkpl.gov.hk/en/common/attachments/reference/resources/80A%20Resources%20List%20_%20Days%20of%20War_2025.09.pdf,54799b21-44cf-44a0-91df-611726003e7a,54799b21-44cf-44a0-91df-611726003e7a:v1:s10:c1:5ea5ef96a71bddd3
general,Under what circumstances should library items be withdrawn from the HKPL collections?,"Library items should be withdrawn when they become worn out/damaged, or the information contained is outdated, or when their reference or research value is lost (in the case of reference collections).","When library items become worn out/damaged, or the information contained is outdated, or when their reference or research value is lost (in the case of reference collections), they should be withdrawn",[],Hong Kong Public Libraries - Collection Maintenance,https://www.hkpl.gov.hk/en/about-us/collection-develop/maintenance.html,54dd5a8f-0eb2-4d25-a5ab-4b7fb75db2eb,54dd5a8f-0eb2-4d25-a5ab-4b7fb75db2eb:v1:s0:c0:5f7e3b881b27c293
general,Which organizations and families have deposited or donated materials to the Special Collections of the Hong Kong Public Libraries?,"collections of the Hong Kong Public Libraries, collections deposited from the Hok Hoi Library, the Royal Asiatic Society (Hong Kong Branch) and donated by the family of Sir Robert Kotewall","collections deposited from the Hok Hoi Library, the Royal Asiatic Society (Hong Kong Branch) and donated by the family of Sir Robert Kotewall",[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s2:c0:59cea5cc149c8a68
general,What is the time period covered by the digitised collection of selective major old Hong Kong Newspapers?,from early Hong Kong to nowadays,published from early Hong Kong to nowadays,[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s5:c0:74ab0f2821e07d41
lending_policy,Which reference materials are excluded from the lending of reference books under special circumstances at the Hong Kong Central Library and six major libraries?,audio-visual materials; materials with a high usage; collections with lending copies; the only copy in the library system; depository and special collections; out-of-print materials; donations; quick reference materials; flimsy/loose-leaf materials and other formats that are not suitable for loan; rare materials,a) audio-visual materials; g) materials with a high usage; b) collections with lending copies; h) the only copy in the library system; c) depository and special collections; i) out-of-print materials; d) donations; j) quick reference materials; and e) flimsy/loose-leaf materials and other formats that are not suitable for loan; k) rare materials,[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s6:c0:eb70289fe86cfbc1
general,Which public libraries are listed as venues for the lending of reference books under special circumstances?,"City Hall Public Library, Kowloon Public Library, Ping Shan Tin Shui Wai Public Library, Sha Tin Public Library, Tsuen Wan Public Library and Tuen Mun Public Library","City Hall Public Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tsuen Wan Public Library and Tuen Mun Public Library",[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s6:c1:24229e3481125f63
branch_information,Which libraries are listed as home libraries for the Reference Materials Inter-branch Transfer Service?,"Hong Kong Central Library, City Hall Public Library, Kowloon Public Library, Ping Shan Tin Shui Wai Public Library, Sha Tin Public Library, Tsuen Wan Public Library or Tuen Mun Public Library","Hong Kong Central Library , City Hall Public Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tsuen Wan Public Library or Tuen Mun Public Library",[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s7:c0:f6ecbf270f0b4507
hkcl_information,Which libraries are eligible to use the Inter-branch Transfer Service for reference materials?,"Hong Kong Central Library, City Hall Public Library, Kowloon Public Library, Ping Shan Tin Shui Wai Public Library, Sha Tin Public Library, Tsuen Wan Public Library or Tuen Mun Public Library","Hong Kong Central Library , City Hall Public Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tsuen Wan Public Library or Tuen Mun Public Library",[],Hong Kong Public Libraries - Overview,https://www.hkpl.gov.hk/en/reference/overview.html,5864bb43-1d8c-44a8-a281-49261a1607e0,5864bb43-1d8c-44a8-a281-49261a1607e0:v1:s7:c1:eb9dd8178ea69016
general,Which Hong Kong Public Library branches are excluded from the Dragonsource Qikan Reading Service?,mobile libraries,All Hong Kong Public Libraries (excluding mobile libraries),[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Newspapers%20and%20Periodicals/all/1,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26:v11:s1:c0:3b70886890e2b11a
general,Where is the Flipster e-database available?,All Hong Kong Public Libraries (excluding mobile libraries) and Remote Access,"Available at: All Hong Kong Public Libraries (excluding mobile libraries) , Remote Access",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Newspapers%20and%20Periodicals/all/1,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26:v11:s2:c0:5662d809ef52003e
general,Which Gale OneFile: News tags are available for this database?,"Arts, Business, Entertainment, History, Magazine, News, Politics, Science, Sports, Technology","Tag: Arts , Business , Entertainment , History , Magazine , News , Politics , Science , Sports , Technology",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Newspapers%20and%20Periodicals/all/1,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26:v11:s3:c0:54c0617c449a2245
hkcl_information,At which library branches is the International Newsstream available?,"City Hall Public Library, Hong Kong Central Library, Kowloon Public Library, Ping Shan Tin Shui Wai Public Library, Sha Tin Public Library, Tuen Mun Public Library, Tsuen Wan Public Library","Available at: City Hall Public Library , Hong Kong Central Library , Kowloon Public Library , Ping Shan Tin Shui Wai Public Library , Sha Tin Public Library , Tuen Mun Public Library , Tsuen Wan Public Library",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Newspapers%20and%20Periodicals/all/1,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26:v11:s4:c0:c77aa25ec4517baa
general,Where are OverDrive Magazines available?,All Hong Kong Public Libraries (excluding mobile libraries) and Remote Access,"Available at: All Hong Kong Public Libraries (excluding mobile libraries) , Remote Access",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Newspapers%20and%20Periodicals/all/1,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26,5ae88d04-f7d4-4ae9-8e75-82e2619c3e26:v11:s6:c0:615101b87d50fdb1
opening_hours,When and where is the roving exhibition titled 'Blissful Moments Between Pages' for the Senior Secondary Category held?,2026/11/8 (Sunday) to 2026/11/30 (Monday) at Shek Tong Tsui Public Library,Date: 2026/11/8 (Sunday) to 2026/11/30 (Monday) Time: Library Opening Hours Venue: Shek Tong Tsui Public Library,[],Hong Kong Public Libraries - Awards / Competitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/13581/awards-and-competitions,5b37a8c7-8399-49ee-8e43-b38ab8080170,5b37a8c7-8399-49ee-8e43-b38ab8080170:v10:s10:c0:b6d2d4a69c829427
opening_hours,When is the roving exhibition titled 'Blissful Moments Between Pages' held at Sham Shui Po Public Library?,2026/12/8 (Tuesday) to 2026/12/31 (Thursday),Date: 2026/12/8 (Tuesday) to 2026/12/31 (Thursday),[],Hong Kong Public Libraries - Awards / Competitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/13581/awards-and-competitions,5b37a8c7-8399-49ee-8e43-b38ab8080170,5b37a8c7-8399-49ee-8e43-b38ab8080170:v10:s2:c0:212f60030db83fd8
events,What are the dates for the roving exhibition titled 'Blissful Moments Between Pages' at Ma On Shan Public Library?,2026/12/8 (Tuesday) to 2026/12/31 (Thursday),Date: 2026/12/8 (Tuesday) to 2026/12/31 (Thursday),[],Hong Kong Public Libraries - Awards / Competitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/13581/awards-and-competitions,5b37a8c7-8399-49ee-8e43-b38ab8080170,5b37a8c7-8399-49ee-8e43-b38ab8080170:v10:s3:c0:d988c26250960703
opening_hours,When and where is the roving exhibition titled 'Blissful Moments Between Pages' held?,2026/12/8 (Tuesday) to 2026/12/31 (Thursday) at Tung Chung Public Library,Date: 2026/12/8 (Tuesday) to 2026/12/31 (Thursday) Time: Library Opening Hours Venue: Tung Chung Public Library,[],Hong Kong Public Libraries - Awards / Competitions,https://www.hkpl.gov.hk/en/extension-activities/event-category/13581/awards-and-competitions,5b37a8c7-8399-49ee-8e43-b38ab8080170,5b37a8c7-8399-49ee-8e43-b38ab8080170:v10:s4:c0:281d34f575ceb533
general,"When is the service point adjacent to Yuk Kwai House, Kwai Chung Estate suspended?",15 July 2026 (Wednesday),"Adjacent to Yuk Kwai House, Kwai Chung Estate, Kwai Chung 15 July 2026 (Wednesday)",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 10 [Service Suspension Date: 14.07.2026 - 17.07.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml1014-17.7.20262_vdh2h97kblnkj1c8dkhfu99eov.html,5e099702-4b9e-4684-9095-8516cdf032b3,5e099702-4b9e-4684-9095-8516cdf032b3:v1:s1:c0:0f04b05be39430f5
general,"On what date will the Mobile Library 2 service point adjacent to Mei Tao House, Mei Lam Estate, Sha Tin be suspended?",26.06.2026 (Friday),"Adjacent to Mei Tao House, Mei Lam Estate, Sha Tin 26.06.2026 (Friday)",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,https://www.hkpl.gov.hk/en/library-notices/ml2_meilamestate_2026.06.26_ngt1n8cbso8l1a491nvjtblr6p.html,5e6526f1-f75a-41a6-9a35-3325d6719d1e,5e6526f1-f75a-41a6-9a35-3325d6719d1e:v1:s1:c0:97993139abc36215
