domain,query,expected_answer_text,expected_context_snippet,expected_context_snippets_json,accepted_answers_json,source_title,source_url,source_document_id,source_chunk_id,source_chunk_ids_json
general,What are the specific maintenance suspension hours for the Self-service Library Station at Hong Kong Cultural Centre on 3 April 2026?,"From 00:30 am on 3 April, 2026 (Friday) to 07:00 am on 4 April, 2026 (Saturday)","From 00:30 am on 3 April, 2026 (Friday) to 07:00 am on 4 April, 2026 (Saturday)","[""From 00:30 am on 3 April, 2026 (Friday) to 07:00 am on 4 April, 2026 (Saturday)""]",[],Hong Kong Public Libraries - Partial Service Suspension of Self-service Library Station - Hong Kong Cultural Centre [Service Suspension Date: 3.4.2026 - 4.4.2026],https://www.hkpl.gov.hk/en/library-notices/notice_bdk_maintenance_notice_3.4.2026-4.4.2026_dnfgjdtqqer842o63dtjg6v05q.html,13f19edf-0794-4c2f-8b13-396268afa3da,13f19edf-0794-4c2f-8b13-396268afa3da:v1:lc1385604315e:p1:15b0573d96eb45e8,"[""13f19edf-0794-4c2f-8b13-396268afa3da:v1:lc1385604315e:p1:15b0573d96eb45e8""]"
hkcl_information,What is the telephone number for enquiries regarding the Guide to Purposeful Reading service at the Adult Lending Library?,2921 0372,"For enquiries, please call 2921 0372.","[""For enquiries, please call 2921 0372.""]",[],Hong Kong Public Libraries - Adult Lending Library,https://www.hkpl.gov.hk/en/about-us/HKCL/services/adult-lending.html,1513d971-1b3f-4c72-a39a-8051f7ad4304,1513d971-1b3f-4c72-a39a-8051f7ad4304:v1:lc7747cd593c4:p1:20551ea4807070f6,"[""1513d971-1b3f-4c72-a39a-8051f7ad4304:v1:lc7747cd593c4:p1:20551ea4807070f6""]"
general,What are the specific dates and times for the partial service suspension of the Self-service Library Station at the Island East Sports Centre Sitting-out Area due to library system maintenance?,"The service will be suspended from 00:30 am on 17 February, 2026 (Tuesday) to 11:59 pm on 19 February, 2026 (Thursday).","From 00:30 am on 17 February, 2026 (Tuesday) to 11:59 pm on 19 February, 2026 (Thursday)","[""From 00:30 am on 17 February, 2026 (Tuesday) to 11:59 pm on 19 February, 2026 (Thursday)""]",[],Hong Kong Public Libraries - Partial Service Suspension of Self-service Library Station - Island East Sports Centre Sitting-out Area [Service Suspension Date: 17.02.2026 - 19.02.2026],https://www.hkpl.gov.hk/en/library-notices/notice_bdhk_maintenance_notice_17.02.2026-19.02.2026_9e55dc5ccp0ajghduqeev1t2q8.html,1550ad46-be3e-444c-b51d-c5a11dcb2e53,1550ad46-be3e-444c-b51d-c5a11dcb2e53:v1:le708ee072ee7:p1:50fbe30ba461873e,"[""1550ad46-be3e-444c-b51d-c5a11dcb2e53:v1:le708ee072ee7:p1:50fbe30ba461873e""]"
general,"What forms of payment are accepted for mobile payment in the ""My Library"" mobile app?","Google Pay, Apple Pay, designated credit cards (JCB, MasterCard, UnionPay or Visa), FPS, Alipay, WeChat Pay and UnionPay app are accepted for mobile payment in ""My Library"" mobile app.","Google Pay, Apple Pay, designated credit cards (JCB, MasterCard, UnionPay or Visa), FPS, Alipay, WeChat Pay and UnionPay app are accepted for mobile payment in ""My Library"" mobile app.","[""Google Pay, Apple Pay, designated credit cards (JCB, MasterCard, UnionPay or Visa), FPS, Alipay, WeChat Pay and UnionPay app are accepted for mobile payment in \""My Library\"" mobile app.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l43253b2b285f:p1:b298ededacd17ef0,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l43253b2b285f:p1:b298ededacd17ef0""]"
general,Can I pay replacement costs for lost library materials using the mobile payment service?,"No, replacement costs of lost library materials cannot be paid via mobile payment service.",replacement costs of lost library materials and outstanding charges being recovered from legal actions cannot be paid via mobile payment service.,"[""replacement costs of lost library materials and outstanding charges being recovered from legal actions cannot be paid via mobile payment service.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l5ed15d1f55bb:p1:7b0e45f259508e03,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l5ed15d1f55bb:p1:7b0e45f259508e03""]"
general,What should a user do if the app does not respond during the payment process?,"If the app does not respond, note down the 'Transaction Reference Number' or error message and check with the library staff for the status of the transaction.","If you encounter any problems during the payment process, the App provides a ""Transaction Reference Number"" or displays an error message. You may note down the ""Transaction Reference Number"" or error message and check with the library staff for the status of your transaction.","[""If you encounter any problems during the payment process, the App provides a \""Transaction Reference Number\"" or displays an error message. You may note down the \""Transaction Reference Number\"" or error message and check with the library staff for the status of your transaction.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:le8d26d8d8a98:p1:6a455c2389f70d42,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:le8d26d8d8a98:p1:6a455c2389f70d42""]"
general,What are the specific conditions under which a refund can be made for fees and charges paid by mobile payment to a credit card account?,"No refund will be made except under special circumstances. If necessary, you may contact your card issuing bank to ask for a refund. Please note that refund can only be made to the credit card account used for payment. If the credit card account has been cancelled, some card issuing banks may charge administration fees for processing the refund.","No refund will be made except under special circumstances. If necessary, you may contact your card issuing bank to ask for a refund. Please note that refund can only be made to the credit card account used for payment. If the credit card account has been cancelled, some card issuing banks may charge administration fees for processing the refund.","[""No refund will be made except under special circumstances. If necessary, you may contact your card issuing bank to ask for a refund. Please note that refund can only be made to the credit card account used for payment. If the credit card account has been cancelled, some card issuing banks may charge administration fees for processing the refund.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l5920aa206399:p1:a6682f67deb20ebc,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l5920aa206399:p1:a6682f67deb20ebc""]"
general,What are the specific conditions under which the mobile payment service will be suspended?,The mobile payment service will be suspended if the outstanding charges in your account are being recovered from legal actions.,Mobile payment service will be suspended if the outstanding charges in your account are being recovered from legal actions.,"[""Mobile payment service will be suspended if the outstanding charges in your account are being recovered from legal actions.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l7defb3e3e5ac:p1:e916723201749cdb,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l7defb3e3e5ac:p1:e916723201749cdb""]"
general,What are the specific conditions under which a user's account will be updated immediately after making a mobile payment through the app?,"The account will be updated immediately when the 'Confirmation Page' is displayed on the screen, at which point the paid item(s) will no longer appear in the account.","Yes, your account will be updated immediately after making mobile payment through the app when the ""Confirmation Page"" is displayed on the screen. The paid item(s) will no longer appear in your account.","[""Yes, your account will be updated immediately after making mobile payment through the app when the \""Confirmation Page\"" is displayed on the screen. The paid item(s) will no longer appear in your account."", ""Upon completion of payment, your account will be updated immediately. If the paid items are still found in your account, please restart the App.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l6fe674810cbb:p1:4204659c94d07563,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l6fe674810cbb:p1:4204659c94d07563"", ""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l06fa54dc3bbd:p1:6faa07ba5e3177e8""]"
general,Can I view my payment history through the Hong Kong Public Libraries mobile app?,"No, the app does not provide the function for viewing payment history. However, such records may be available in some mobile devices which support digital wallets. If necessary, you can also check with the library staff for your payment history by providing the ""Transaction Reference Number"".","The App does not provide the function for viewing payment history. However, such records may be available in some mobile devices which support digital wallets. If necessary, you can also check with the library staff for your payment history by providing the ""Transaction Reference Number"".","[""The App does not provide the function for viewing payment history. However, such records may be available in some mobile devices which support digital wallets. If necessary, you can also check with the library staff for your payment history by providing the \""Transaction Reference Number\"".""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:laa20c1da5a5c:p1:83a0704b95df792f,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:laa20c1da5a5c:p1:83a0704b95df792f""]"
general,Will any transaction charge be levied by Hong Kong Public Libraries on readers for making mobile payment?,No.,No.,"[""No.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-mobile-payment.html,1552c715-8fd2-4541-bf37-6a9b8cf21803,1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l2229c25493ae:p1:00dc14dbb2d5e3dc,"[""1552c715-8fd2-4541-bf37-6a9b8cf21803:v1:l2229c25493ae:p1:00dc14dbb2d5e3dc""]"
events,"On which dates is the Mobile Library 10 service suspended at the location adjacent to Block 1, Lung Mun Oasis, Tuen Mun?",The service is suspended on 8 September (Tuesday) and 11 September (Friday).,"Adjacent to Block 1, Lung Mun Oasis, Tuen Mun, Suspension Date = 8 September (Tuesday) &
11 September (Friday).","[""Adjacent to Block 1, Lung Mun Oasis, Tuen Mun, Suspension Date = 8 September (Tuesday) &\n11 September (Friday).""]",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 10 [Service Suspension Date: 7.9.2026 - 19.9.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml10_routinemaintenance2weekcycle-2026sept_ai427n3428gvqb1re4g1ehi7vl.html,1690a397-ca4d-49ba-ab26-e57780e2114b,1690a397-ca4d-49ba-ab26-e57780e2114b:v1:l1ea85335ab6d:p1:866d845e029ad346,"[""1690a397-ca4d-49ba-ab26-e57780e2114b:v1:l1ea85335ab6d:p1:866d845e029ad346""]"
general,"What is the suspension date for the Mobile Library 10 service at the branch located adjacent to Block 3, Aster Court, Hung Shui Kiu, Yuen Long?",18 September (Friday),"Adjacent to Block 3, Aster Court, Hung Shui Kiu, Yuen Long, Suspension Date = 18 September (Friday)","[""Adjacent to Block 3, Aster Court, Hung Shui Kiu, Yuen Long, Suspension Date = 18 September (Friday)""]",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 10 [Service Suspension Date: 7.9.2026 - 19.9.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml10_routinemaintenance2weekcycle-2026sept_ai427n3428gvqb1re4g1ehi7vl.html,1690a397-ca4d-49ba-ab26-e57780e2114b,1690a397-ca4d-49ba-ab26-e57780e2114b:v1:l1ea85335ab6d:p2:81d8502ac1967d24,"[""1690a397-ca4d-49ba-ab26-e57780e2114b:v1:l1ea85335ab6d:p2:81d8502ac1967d24""]"
e_resources,"Which e-database provides access to English e-magazines covering topics such as art, architecture, music, business, cooking, health, travel and outdoor, and also includes electronic magazines in French, Spanish, and German?",OverDrive Magazines,"OverDrive Magazines offers a wide range of English e-magazines covering topics such as art, architecture, music, business, cooking, health, travel and outdoor, etc. This database also provides electronic magazines in other languages, including French, Spanish and German.","[""OverDrive Magazines offers a wide range of English e-magazines covering topics such as art, architecture, music, business, cooking, health, travel and outdoor, etc. This database also provides electronic magazines in other languages, including French, Spanish and German.""]",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Magazines/all/1,1900196f-31b7-4ce7-8b29-fd8013f5a998,1900196f-31b7-4ce7-8b29-fd8013f5a998:v1:lc714236b7c28:p1:9109f61b4fd60fe6,"[""1900196f-31b7-4ce7-8b29-fd8013f5a998:v1:lc714236b7c28:p1:9109f61b4fd60fe6""]"
e_resources,"Which e-database provides a wide range of best-selling and predominantly Chinese e-magazines covering topics such as art, business, fashion, and parenting, and also includes magazines in Japanese, Korean, English, French, Vietnamese, and Swedish?",Kono Libraries,"Kono Libraries provides a wide range of best-selling and predominantly Chinese e-magazines covering various topics such as art, business and finance, entertainment, health, language, fashion and lifestyle, parenting and family, science and technology, sports, social issues as well as travel. This database also provides electronic magazines in other languages, including Japanese, Korean, English, French, Vietnamese, and Swedish.","[""Kono Libraries provides a wide range of best-selling and predominantly Chinese e-magazines covering various topics such as art, business and finance, entertainment, health, language, fashion and lifestyle, parenting and family, science and technology, sports, social issues as well as travel. This database also provides electronic magazines in other languages, including Japanese, Korean, English, French, Vietnamese, and Swedish.""]",[],Hong Kong Public Libraries - e-Databases - search by subject,https://www.hkpl.gov.hk/en/e-resources/e-databases/subject/Magazines/all/1,1900196f-31b7-4ce7-8b29-fd8013f5a998,1900196f-31b7-4ce7-8b29-fd8013f5a998:v1:l713d14cdc234:p1:f228ae8ea58dec90,"[""1900196f-31b7-4ce7-8b29-fd8013f5a998:v1:l713d14cdc234:p1:f228ae8ea58dec90""]"
general,What is the URL for the RSS feed providing Library Notices on the HKPL Portal?,/en/library-notices/rss.xml,- [Library Notices](/en/library-notices/rss.xml),"[""- [Library Notices](/en/library-notices/rss.xml)""]",[],Hong Kong Public Libraries - RSS Channels,https://www.hkpl.gov.hk/en/rss-landing.html,19a813d5-b72d-45fe-9ca5-ac8a2c74bb40,19a813d5-b72d-45fe-9ca5-ac8a2c74bb40:v1:l883fed3d095d:p1:f9be5d4fe314639c,"[""19a813d5-b72d-45fe-9ca5-ac8a2c74bb40:v1:l883fed3d095d:p1:f9be5d4fe314639c""]"
branch_information,Which book in the 'Travel' section of the 'Enjoy Reading Local Publications' collection features the subtitle '探尋佛國歷史與文明'?,沿圖遊泰國 : 探尋佛國歷史與文明,沿圖遊泰國 : 探尋佛國歷史與文明,"[""沿圖遊泰國 : 探尋佛國歷史與文明""]",[],Hong Kong Public Libraries - Enjoy Reading Local Publications,https://www.hkpl.gov.hk/en/collections/enjoy-reading-local-publications.html,22f68cfa-5fc9-489a-a3cc-bd22f87b00f1,22f68cfa-5fc9-489a-a3cc-bd22f87b00f1:v1:l83557b6dedcf:p1:0f25e4085e07cd01,"[""22f68cfa-5fc9-489a-a3cc-bd22f87b00f1:v1:l83557b6dedcf:p1:0f25e4085e07cd01""]"
general,"What is the number of loans in 2025 for the book titled '植物大戰殭屍2. 恐龍漫畫. 32, 恐龍與奇異森林 (植物大戰殭屍2. 恐龍漫畫)'?",3692,"6, Title = [植物大戰殭屍2.

恐龍漫畫.

32, 恐龍與奇異森林 (植物大戰殭屍2.

恐龍漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3743914).

6, Author = 笑江南.

6, Call Number = 859.7 8834.

6, Number of Loans in 2025 = 3692.

6, Notes = [2].","[""6, Title = [植物大戰殭屍2.\n\n恐龍漫畫.\n\n32, 恐龍與奇異森林 (植物大戰殭屍2.\n\n恐龍漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3743914).\n\n6, Author = 笑江南.\n\n6, Call Number = 859.7 8834.\n\n6, Number of Loans in 2025 = 3692.\n\n6, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:ladc5de6bcbb1:p1:d192b561f0c55c90,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:ladc5de6bcbb1:p1:d192b561f0c55c90""]"
general,What is the number of loans in 2025 for the book titled '多啦A夢Plus. 1'?,4856,"1, Title = [多啦A夢Plus. 1](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3735864). 1, Author = 藤子.F.不二雄. 1, Call Number = 861.597 4151. 1, Number of Loans in 2025 = 4856. 1, Notes = [2].","[""1, Title = [多啦A夢Plus. 1](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3735864). 1, Author = 藤子.F.不二雄. 1, Call Number = 861.597 4151. 1, Number of Loans in 2025 = 4856. 1, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf09ee8080ddb:p1:c4fe092d219ba123,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf09ee8080ddb:p1:c4fe092d219ba123""]"
general,"What is the number of loans in 2025 for the book titled '植物大戰殭屍2. 科學漫畫. 46, 科學小遊戲卷 (植物大戰殭屍2. 科學漫畫)'?",2503,"46, BIB ID = 3659897.
46, Title = [植物大戰殭屍2.

科學漫畫.

46, 科學小遊戲卷 (植物大戰殭屍2.

科學漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3659897).
46, Author = 笑江南.
46, Call Number = 859.7 8834.
46, Number of Loans in 2025 = 2503.
46, Notes = [2].","[""46, BIB ID = 3659897.\n46, Title = [植物大戰殭屍2.\n\n科學漫畫.\n\n46, 科學小遊戲卷 (植物大戰殭屍2.\n\n科學漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3659897).\n46, Author = 笑江南.\n46, Call Number = 859.7 8834.\n46, Number of Loans in 2025 = 2503.\n46, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lae70fb005abb:p1:22623f4acc953ba1,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lae70fb005abb:p1:22623f4acc953ba1""]"
general,"What is the number of loans in 2025 for the book titled '植物大戰殭屍2. 機械人漫畫. 09, 大數據預言家 (植物大戰殭屍2. 機械人漫畫)'?",3225,"12, Number of Loans in 2025 = 3225.","[""12, Number of Loans in 2025 = 3225.""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l486e105dd592:p1:f84a8ec6abc46907,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l486e105dd592:p1:f84a8ec6abc46907""]"
general,"What is the number of loans in 2025 for the book titled '植物大戰殭屍2. 未解之謎漫畫. 01, 太空未解之謎 (推拉轉)'?",2773,"32, Title = [IQ鬥一番.

3 (鬥智擂台)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3736112).

32, Author = .

32, Call Number = 997 4671.

32, Number of Loans in 2025 = 2773.

32, Notes = [2].

33, BIB ID = 3664173.

33, Title = [植物大戰殭屍2.

未解之謎漫畫.

01, 太空未解之謎","[""32, Title = [IQ鬥一番.\n\n3 (鬥智擂台)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3736112).\n\n32, Author = .\n\n32, Call Number = 997 4671.\n\n32, Number of Loans in 2025 = 2773.\n\n32, Notes = [2].\n\n33, BIB ID = 3664173.\n\n33, Title = [植物大戰殭屍2.\n\n未解之謎漫畫.\n\n01, 太空未解之謎"", ""(推拉轉)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3743705). 57, Author = . 57, Call Number = JJ 6024. 57, Number of Loans in 2025 = 2352. 57, Notes = [2]. 58, BIB ID = 3749190. 58, Title = [蟲蟲地鐵 (繪本故事)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3749190). 58, Author = 牛窪良太. 58, Call Number = JJ 2334. 58, Number of Loans in 2025 = 2334. 58, Notes = [2]. 59, BIB ID = 3623841. 59, Title = [多啦A夢電影故事 : 大雄的新恐龍](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3623841). 59, Author = 藤子.F.不二雄. 59, Call Number = 861.597 4151. 59, Number of Loans in 2025 = 2331. 59, Notes = [2]. 60, BIB ID = 3747904. 60, Title = [動物寶貝大亮相 (123推拉書)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3747904). 60, Author = Jeunesse, Larousse.. 60, Call Number = JJ 4458. 60, Number of Loans in 2025 = 2330. 60, Notes = [2]. 61, BIB ID = 3627040. 61, Title = [漫畫版裝在口袋裏的爸爸. 8, 魔力金鑰匙""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l01645cb39c40:p1:a99e08f9e2888ff2,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l01645cb39c40:p1:a99e08f9e2888ff2"", ""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l049e5fd1f290:p1:3515fe70f2eb6424""]"
general,"What is the number of loans in 2025 for the book titled '植物大戰殭屍2. 人體漫畫. 10, 護牙行動大反攻'?",3165,"14, Title = [植物大戰殭屍2.

人體漫畫.

10, 護牙行動大反攻 (植物大戰殭屍2.

人體漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3721728).

14, Author = 笑江南.

14, Call Number = 859.7 8834.

14, Number of Loans in 2025 = 3165.

14, Notes = [2].","[""14, Title = [植物大戰殭屍2.\n\n人體漫畫.\n\n10, 護牙行動大反攻 (植物大戰殭屍2.\n\n人體漫畫)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3721728).\n\n14, Author = 笑江南.\n\n14, Call Number = 859.7 8834.\n\n14, Number of Loans in 2025 = 3165.\n\n14, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l5a429c194d7c:p1:6e27a748d53d5acc,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l5a429c194d7c:p1:6e27a748d53d5acc""]"
general,What is the number of loans in 2025 for the book titled '屁屁丹迪 : 尋找海盜祕寶!'?,2327,"62, Title = [屁屁丹迪 : 尋找海盜祕寶!

= Oshiri Dandy the young (屁屁丹迪大冒險)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3737267).

62, Author = .

62, Call Number = 948.11 7773.

62, Number of Loans in 2025 = 2327.

62, Notes = [2].","[""62, Title = [屁屁丹迪 : 尋找海盜祕寶!\n\n= Oshiri Dandy the young (屁屁丹迪大冒險)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3737267).\n\n62, Author = .\n\n62, Call Number = 948.11 7773.\n\n62, Number of Loans in 2025 = 2327.\n\n62, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l678e31e4a93a:p1:e6ff8335eb114248,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l678e31e4a93a:p1:e6ff8335eb114248""]"
general,"What is the number of loans in 2025 for the book titled '蔬菜學校. 5, 草莓雙胞胎的煩惱'?",3056,"17, Title = [蔬菜學校.

5, 草莓雙胞胎的煩惱 (小天下幼幼)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3726723).

17, Author = 中屋美和.

17, Call Number = JJ 5782.

17, Number of Loans in 2025 = 3056.

17, Notes = [2].","[""17, Title = [蔬菜學校.\n\n5, 草莓雙胞胎的煩惱 (小天下幼幼)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3726723).\n\n17, Author = 中屋美和.\n\n17, Call Number = JJ 5782.\n\n17, Number of Loans in 2025 = 3056.\n\n17, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf8ab1e59eb00:p1:8e34740f71d9c4d7,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf8ab1e59eb00:p1:8e34740f71d9c4d7""]"
general,What is the number of loans in 2025 for the book titled '[可以一起玩嗎? = The game]'?,2283,"65, Title = [可以一起玩嗎?

= The game](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3726877).

65, Author = Barrau, Véronique..

65, Call Number = JJ 1577.

65, Number of Loans in 2025 = 2283.","[""65, Title = [可以一起玩嗎?\n\n= The game](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3726877).\n\n65, Author = Barrau, Véronique..\n\n65, Call Number = JJ 1577.\n\n65, Number of Loans in 2025 = 2283.""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l88ec69641fa7:p1:ce855e30d5b47d14,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:l88ec69641fa7:p1:ce855e30d5b47d14""]"
general,What is the number of loans in 2025 for the book titled '大雄的月球探測記'?,2653,"36, BIB ID = 3630542.

36, Title = [大雄的月球探測記 (多啦A夢電影)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3630542).

36, Author = 藤子.F.不二雄.

36, Call Number = 861.597 4151.

36, Number of Loans in 2025 = 2653.

36, Notes = [2].","[""36, BIB ID = 3630542.\n\n36, Title = [大雄的月球探測記 (多啦A夢電影)](https://webcat.hkpl.gov.hk/lib/item?id=chamo:3630542).\n\n36, Author = 藤子.F.不二雄.\n\n36, Call Number = 861.597 4151.\n\n36, Number of Loans in 2025 = 2653.\n\n36, Notes = [2].""]",[],Hong Kong Public Libraries - Chinese collections,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2025/tc-junior-lending-non-fiction.html,23ca86f6-0ee5-46b0-bcb8-abf58df0228e,23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf96bd065d9ad:p1:815e0dc8e0493372,"[""23ca86f6-0ee5-46b0-bcb8-abf58df0228e:v1:lf96bd065d9ad:p1:815e0dc8e0493372""]"
